graduate_id,graduation_year,age_at_graduation,gender,ethnicity,university_tier,major,gpa,internship_count,study_abroad,leadership_roles,industry,job_location,company_size,graduate_degree,technical_skills,remote_work_percent,years_experience,salary_starting,salary_current,job_satisfaction
GRAD_006292,2017,21,Male,Asian,Top 10,Communications,2.87,2,No,0,Government,Boston,Large,Masters,3.0,40.0,7,90963,139489,7.6
GRAD_006293,2021,21,Female,Hispanic,Regional,Business,3.33,0,No,2,Transportation,Chicago,Fortune 500,MBA,2.0,60.0,3,79509,114673,6.3
GRAD_006294,2020,21,Male,Hispanic,Top 50,Economics,2.59,0,No,0,Media,Denver,Small,None,1.0,60.0,4,71325,83422,5.9
GRAD_006295,2016,21,Female,White,Top 100,Business,3.4,0,No,1,Media,Chicago,Small,None,2.0,0.0,8,65982,84479,6.4
GRAD_006296,2019,20,Female,White,Top 50,Data Science,3.51,0,No,2,Government,Atlanta,Startup,MD,2.0,0.0,5,104767,217129,7.2
GRAD_006297,2015,23,Male,Hispanic,Top 50,Engineering,3.14,2,Yes,0,Government,Los Angeles,Small,Masters,2.0,0.0,9,99711,186935,9.7
GRAD_006298,2019,21,Male,Asian,Top 100,Computer Science,3.58,1,Yes,0,Government,Denver,Large,None,0.0,20.0,5,104254,140303,6.9
GRAD_006299,2017,23,Female,White,Regional,Computer Science,3.27,1,Yes,1,Technology,Philadelphia,Small,MD,2.0,0.0,7,140195,303995,8.1
GRAD_006300,2016,21,Female,White,Regional,Marketing,3.21,3,No,1,Healthcare,Boston,Fortune 500,Masters,1.0,40.0,8,88696,166200,4.9
GRAD_006301,2018,24,Male,White,Top 10,Computer Science,2.94,0,Yes,3,Consulting,Philadelphia,Large,None,3.0,0.0,6,137325,173687,5.1
GRAD_006302,2015,22,Male,Asian,Regional,Business,3.63,0,No,2,Transportation,Los Angeles,Small,None,2.0,40.0,9,74536,133494,5.0
GRAD_006303,2022,20,Male,White,Regional,Business,3.13,2,Yes,1,Healthcare,San Francisco,Large,Masters,3.0,100.0,2,129687,169022,6.0
GRAD_006304,2016,26,Female,Asian,Top 50,Engineering,3.21,0,Yes,1,Education,Chicago,Medium,MBA,1.0,0.0,8,87470,143340,10.0
GRAD_006305,2021,21,Male,White,Top 50,Business,3.54,1,No,0,Energy,Philadelphia,Large,None,3.0,40.0,3,92313,117106,5.2
GRAD_006306,2022,21,Male,Asian,Top 10,Data Science,3.0,1,No,1,Energy,Phoenix,Large,None,2.0,20.0,2,112550,125426,9.0
GRAD_006307,2023,21,Male,White,Top 100,Chemistry,3.03,0,No,0,Technology,Atlanta,Fortune 500,None,1.0,40.0,1,86802,95037,7.7
GRAD_006308,2020,23,Female,White,Regional,Data Science,3.3,1,No,0,Retail,San Francisco,Small,Masters,4.0,0.0,4,123618,187714,6.8
GRAD_006309,2022,20,Male,White,Regional,Psychology,2.74,0,Yes,1,Finance,Denver,Medium,None,3.0,0.0,2,73095,88726,5.8
GRAD_006310,2019,22,Male,White,Regional,Economics,3.43,3,No,2,Manufacturing,Austin,Large,None,0.0,20.0,5,84029,105513,5.6
GRAD_006311,2019,20,Male,Other,Top 50,Computer Science,3.29,1,No,1,Non-profit,Denver,Startup,None,1.0,80.0,5,91301,115583,7.7
GRAD_006312,2020,22,Male,White,Regional,Communications,2.72,0,No,4,Media,Denver,Fortune 500,Masters,4.0,0.0,4,50866,88636,5.0
GRAD_006313,2021,24,Female,White,Top 10,Business,2.54,3,Yes,1,Real Estate,Los Angeles,Medium,None,0.0,0.0,3,132298,141259,8.3
GRAD_006314,2021,21,Male,Hispanic,Regional,Economics,3.11,1,No,0,Retail,Portland,Small,None,1.0,0.0,3,75127,90533,7.0
GRAD_006315,2022,23,Male,White,Top 50,Liberal Arts,3.16,2,No,3,Finance,Dallas,Medium,JD,1.0,20.0,2,73299,106745,9.4
GRAD_006316,2020,20,Female,Black,Top 100,Engineering,3.74,0,No,2,Non-profit,San Francisco,Fortune 500,None,2.0,20.0,4,115949,141056,6.9
GRAD_006317,2023,21,Female,Hispanic,Regional,Mathematics,4.0,0,Yes,0,Transportation,Austin,Medium,PhD,0.0,40.0,1,76077,92295,6.2
GRAD_006318,2021,20,Female,White,Regional,Engineering,3.0,1,No,0,Transportation,Miami,Medium,Masters,2.0,0.0,3,84441,113204,6.7
GRAD_006319,2023,25,Female,White,Top 100,Liberal Arts,3.0,1,Yes,1,Manufacturing,New York,Medium,None,2.0,40.0,1,86636,91472,4.9
GRAD_006320,2022,21,Male,Asian,Regional,Computer Science,3.8,2,No,0,Real Estate,Dallas,Medium,None,5.0,80.0,2,110967,136507,7.7
GRAD_006321,2021,21,Other,Hispanic,Regional,Biology,3.43,1,No,1,Transportation,Boston,Large,Masters,1.0,40.0,3,73240,95314,7.8
GRAD_006322,2022,22,Male,White,Regional,Business,4.0,1,Yes,2,Finance,Chicago,Large,Masters,5.0,60.0,2,114101,158334,5.6
GRAD_006323,2021,22,Male,Black,Top 100,Chemistry,3.22,1,No,0,Finance,Miami,Medium,None,5.0,0.0,3,78441,106430,9.5
GRAD_006324,2017,21,Female,White,Top 50,Liberal Arts,3.64,2,Yes,2,Energy,New York,Small,None,3.0,40.0,7,91782,141683,5.0
GRAD_006325,2016,20,Female,Asian,Top 100,Mathematics,4.0,2,No,2,Finance,New York,Large,None,1.0,0.0,8,142508,179670,10.0
GRAD_006326,2018,24,Male,White,Top 100,Communications,2.87,2,Yes,0,Non-profit,Austin,Small,Masters,1.0,20.0,6,56328,99083,5.6
GRAD_006327,2022,24,Male,White,Top 50,Economics,2.96,0,Yes,1,Non-profit,Austin,Large,None,,0.0,2,74897,93840,7.2
GRAD_006328,2015,22,Female,White,Top 100,Political Science,3.45,0,No,2,Energy,Dallas,Medium,Masters,0.0,40.0,9,60473,102518,8.4
GRAD_006329,2016,22,Female,White,Regional,Business,3.28,1,Yes,0,Government,San Francisco,Large,MBA,0.0,,8,106078,154677,8.8
GRAD_006330,2016,22,Female,White,Top 10,Business,3.35,3,,2,Education,Boston,Large,Masters,3.0,0.0,8,98002,164325,7.2
GRAD_006331,2015,21,Male,White,Top 100,Political Science,3.03,2,No,1,Technology,Philadelphia,Fortune 500,None,2.0,100.0,9,91145,164558,8.1
GRAD_006332,2022,21,Male,White,Top 50,Business,3.29,2,Yes,1,Government,Chicago,Medium,None,1.0,20.0,2,72181,80845,4.0
GRAD_006333,2018,24,Male,Hispanic,Top 50,Engineering,3.17,0,No,1,Education,Miami,Startup,None,2.0,20.0,6,75065,105354,6.6
GRAD_006334,2021,23,Male,Asian,Top 100,Business,3.49,2,Yes,1,Technology,Philadelphia,Large,Masters,1.0,20.0,3,91078,125297,6.8
GRAD_006335,2016,20,Male,White,Top 10,Engineering,3.63,0,Yes,2,Manufacturing,Miami,Large,None,2.0,0.0,8,125651,198201,8.3
GRAD_006336,2019,21,Female,Asian,Top 100,Marketing,2.77,3,No,1,Transportation,Dallas,Small,None,2.0,80.0,5,71666,90900,2.6
GRAD_006337,2016,23,Female,White,Regional,Communications,3.74,1,No,0,Energy,Austin,Medium,Masters,1.0,0.0,8,72868,106413,8.3
GRAD_006338,2015,23,Male,White,Top 100,Engineering,3.31,2,No,1,Healthcare,Los Angeles,Large,Masters,4.0,80.0,9,109954,232041,8.4
GRAD_006339,2020,23,Female,Asian,Regional,Mathematics,3.63,1,No,0,Consulting,Portland,Fortune 500,None,1.0,0.0,4,97960,115104,5.8
GRAD_006340,2019,20,Female,Asian,Regional,Data Science,3.24,1,No,0,Technology,Austin,Fortune 500,MD,3.0,0.0,5,141117,277461,5.0
GRAD_006341,2019,22,Female,White,Regional,Engineering,3.68,2,No,1,Government,Atlanta,Large,None,1.0,0.0,5,84459,115007,7.4
GRAD_006342,2015,24,Female,Asian,Regional,Engineering,3.61,2,No,0,Healthcare,Atlanta,Startup,None,4.0,60.0,9,80052,118647,7.7
GRAD_006343,2020,20,Male,White,Top 100,Economics,3.44,4,No,1,Consulting,Miami,Small,Masters,,100.0,4,100356,151220,9.0
GRAD_006344,2022,25,Male,Hispanic,Regional,Chemistry,3.32,3,No,2,Government,Philadelphia,Fortune 500,Masters,2.0,40.0,2,69922,93720,5.9
GRAD_006345,2015,22,Male,Black,Top 100,Liberal Arts,3.48,2,Yes,0,Non-profit,Philadelphia,Fortune 500,None,3.0,20.0,9,45008,86826,6.0
GRAD_006346,2019,22,Male,White,Top 10,Data Science,3.98,3,Yes,1,Transportation,Austin,Fortune 500,Masters,2.0,80.0,5,144948,202942,7.9
GRAD_006347,2018,21,Male,Asian,Top 50,Finance,3.69,0,No,1,Retail,San Francisco,Medium,None,,40.0,6,106100,164352,7.3
GRAD_006348,2023,21,Male,Hispanic,Top 50,Political Science,3.53,4,No,1,Education,Los Angeles,Large,None,,100.0,1,65761,70904,6.6
GRAD_006349,2017,21,Female,Asian,Top 100,Political Science,3.11,3,,0,Retail,Portland,Medium,PhD,0.0,40.0,7,51141,95051,5.3
GRAD_006350,2023,20,Female,White,Regional,Engineering,3.08,2,,0,Government,Phoenix,Fortune 500,Masters,2.0,20.0,1,79312,94209,7.0
GRAD_006351,2022,22,Female,Asian,Top 100,Marketing,3.04,1,No,2,Education,Dallas,Medium,None,1.0,20.0,2,61338,67799,8.2
GRAD_006352,2016,21,Male,Black,Top 50,Finance,2.87,1,Yes,0,Transportation,San Francisco,Large,None,2.0,40.0,8,116240,178503,6.8
GRAD_006353,2019,23,Female,White,Top 50,Psychology,3.6,0,No,0,Real Estate,Denver,Large,None,2.0,20.0,5,68109,89214,4.1
GRAD_006354,2021,20,Female,Hispanic,Top 50,Data Science,3.35,1,Yes,1,Non-profit,Chicago,Large,PhD,,60.0,3,80207,114385,8.6
GRAD_006355,2020,22,Male,Other,Top 10,Biology,3.42,3,Yes,1,Transportation,Denver,Medium,None,5.0,60.0,4,86341,125086,7.7
GRAD_006356,2021,21,Female,Hispanic,Top 50,Finance,2.73,0,No,0,Manufacturing,Seattle,Large,None,6.0,40.0,3,119032,148512,6.9
GRAD_006357,2019,22,Male,White,Top 100,Biology,3.04,0,,0,Healthcare,Austin,Startup,None,6.0,0.0,5,83527,128839,9.2
GRAD_006358,2023,26,Female,White,Regional,Economics,3.26,2,No,0,Consulting,Miami,Small,None,1.0,60.0,1,80712,82117,2.3
GRAD_006359,2018,25,Male,White,Top 100,Engineering,2.89,2,,0,Consulting,Austin,Large,None,2.0,60.0,6,122832,179352,8.4
GRAD_006360,2016,21,Male,White,Top 50,Communications,2.89,3,Yes,0,Healthcare,Boston,Fortune 500,JD,1.0,40.0,8,85250,179481,7.5
GRAD_006361,2023,22,Male,White,Top 100,Engineering,2.96,1,No,1,Manufacturing,New York,Fortune 500,Masters,1.0,40.0,1,118363,145799,6.8
GRAD_006362,2021,21,Male,White,Top 100,Chemistry,3.48,3,No,1,Transportation,Phoenix,Startup,None,1.0,40.0,3,56151,68715,6.9
GRAD_006363,2021,22,Male,White,Top 10,Engineering,2.42,0,Yes,0,Media,Austin,Startup,MBA,4.0,100.0,3,105382,163180,7.4
GRAD_006364,2022,23,Female,White,Regional,Mathematics,3.24,1,No,3,Retail,Austin,Fortune 500,MBA,1.0,0.0,2,63829,90065,6.3
GRAD_006365,2019,20,Female,Hispanic,Top 10,Business,3.83,0,No,0,Consulting,Atlanta,Large,None,1.0,40.0,5,106552,122668,8.3
GRAD_006366,2019,24,Female,White,Top 10,Engineering,3.67,2,No,1,Real Estate,Boston,Startup,None,2.0,60.0,5,128426,146891,5.2
GRAD_006367,2023,23,Female,White,Top 100,Mathematics,3.69,0,No,2,Consulting,Atlanta,Startup,Masters,0.0,80.0,1,94629,106619,6.1
GRAD_006368,2019,23,Female,Asian,Regional,Biology,3.18,7,No,0,Government,Los Angeles,Small,None,1.0,0.0,5,90981,117836,7.6
GRAD_006369,2015,23,Male,Hispanic,Top 100,Psychology,3.98,1,No,0,Manufacturing,Washington DC,Medium,None,1.0,20.0,9,81136,137245,4.6
GRAD_006370,2018,21,Female,White,Top 100,Business,3.1,5,Yes,0,Healthcare,Washington DC,Large,None,2.0,20.0,6,118337,165428,4.2
GRAD_006371,2022,24,Female,Asian,Regional,Political Science,3.46,0,No,0,Non-profit,San Francisco,Medium,None,2.0,20.0,2,59038,67664,6.6
GRAD_006372,2016,22,Female,White,Top 10,Chemistry,3.48,3,Yes,1,Consulting,Seattle,Small,None,2.0,20.0,8,140294,213899,8.5
GRAD_006373,2021,20,Female,White,Regional,Psychology,2.92,1,No,1,Education,Miami,Small,None,2.0,40.0,3,50517,60764,6.1
GRAD_006374,2017,22,Female,Asian,Top 100,Finance,2.61,1,No,2,Manufacturing,New York,Medium,None,0.0,0.0,7,114071,145413,9.5
GRAD_006375,2021,20,Female,Asian,Regional,Psychology,3.61,1,Yes,0,Transportation,New York,Small,None,,60.0,3,87408,104864,4.1
GRAD_006376,2020,21,Male,White,Top 100,Communications,2.98,2,No,0,Healthcare,Washington DC,Startup,Masters,2.0,100.0,4,76558,120608,5.0
GRAD_006377,2021,23,Female,Asian,Top 100,Engineering,3.27,0,No,1,Healthcare,Washington DC,Startup,None,2.0,60.0,3,112257,130912,4.5
GRAD_006378,2017,22,Female,Hispanic,Top 50,Computer Science,3.44,2,No,1,Non-profit,Dallas,Startup,Masters,5.0,0.0,7,88501,151246,7.3
GRAD_006379,2016,22,Female,Black,Top 100,Chemistry,3.29,4,Yes,0,Retail,New York,Large,MD,0.0,80.0,8,86767,194599,6.9
GRAD_006380,2015,24,Female,White,Top 50,Biology,3.54,0,Yes,0,Transportation,Boston,Medium,Masters,2.0,60.0,9,87560,141339,8.8
GRAD_006381,2022,20,Female,White,Regional,Business,3.46,3,No,6,Government,Chicago,Startup,None,2.0,0.0,2,84752,97518,5.3
GRAD_006382,2021,24,Male,Hispanic,Top 100,Business,3.49,3,No,0,Transportation,Phoenix,Medium,Masters,1.0,40.0,3,62567,86890,2.4
GRAD_006383,2018,22,Male,Asian,Top 100,Engineering,3.43,2,No,2,Transportation,Philadelphia,Large,None,1.0,80.0,6,89459,120867,5.9
GRAD_006384,2022,22,Male,White,Top 50,Psychology,2.79,3,No,4,Transportation,Boston,Medium,None,0.0,80.0,2,84344,95354,6.2
GRAD_006385,2022,22,Female,White,Regional,Data Science,3.31,1,No,0,Consulting,Austin,Small,None,2.0,60.0,2,115095,125094,6.0
GRAD_006386,2016,23,Male,Hispanic,Top 100,Liberal Arts,3.47,2,No,0,Technology,Los Angeles,Fortune 500,Masters,3.0,20.0,8,85525,163967,7.8
GRAD_006387,2021,24,Male,White,Top 100,Engineering,4.0,1,No,2,Non-profit,Chicago,Small,None,1.0,60.0,3,76878,87219,5.8
GRAD_006388,2018,22,Female,Black,Top 50,Biology,3.44,1,No,1,Manufacturing,Portland,Large,MBA,3.0,60.0,6,67102,116409,7.2
GRAD_006389,2019,22,Female,Hispanic,Regional,Business,3.24,1,Yes,1,Media,Washington DC,Large,Masters,2.0,40.0,5,75562,118014,7.7
GRAD_006390,2019,23,Female,Asian,Regional,Engineering,3.53,2,No,1,Education,Miami,Medium,PhD,3.0,80.0,5,69416,110253,6.7
GRAD_006391,2020,20,Male,Hispanic,Regional,Economics,3.06,3,No,0,Consulting,Denver,Small,Masters,0.0,0.0,4,96143,131266,7.1
GRAD_006392,2018,22,Male,White,Top 50,Finance,3.8,1,No,0,Consulting,Miami,Large,Masters,1.0,40.0,6,117611,186907,5.1
GRAD_006393,2015,23,Female,White,Regional,Computer Science,3.27,1,Yes,3,Healthcare,Denver,Fortune 500,Masters,3.0,100.0,9,112828,223777,7.5
GRAD_006394,2021,21,Female,Hispanic,Top 100,Political Science,3.22,0,Yes,2,Healthcare,Portland,Large,Masters,0.0,0.0,3,78773,101429,7.5
GRAD_006395,2023,21,Male,White,Top 50,Finance,2.8,3,No,1,Consulting,Miami,Large,MBA,1.0,60.0,1,102836,138394,8.5
GRAD_006396,2021,22,Male,White,Regional,Communications,3.14,1,No,1,Manufacturing,Los Angeles,Small,None,3.0,20.0,3,58831,79730,5.6
GRAD_006397,2020,21,Male,White,Top 10,Liberal Arts,3.27,2,No,1,Government,Philadelphia,Large,None,2.0,0.0,4,82423,110485,5.3
GRAD_006398,2016,22,Female,Asian,Regional,Communications,3.9,3,Yes,2,Media,San Francisco,Large,None,1.0,40.0,8,87155,111201,5.1
GRAD_006399,2021,21,Female,White,Top 10,Business,3.16,3,No,1,Education,Austin,Startup,None,3.0,80.0,3,72684,94416,6.1
GRAD_006400,2020,24,Female,White,Top 100,Political Science,3.27,1,No,2,Real Estate,Seattle,Large,None,2.0,60.0,4,84426,107439,8.2
GRAD_006401,2020,20,Female,White,Top 50,Economics,3.54,2,No,0,Real Estate,Boston,Medium,None,3.0,0.0,4,124891,149289,5.9
GRAD_006402,2023,23,Male,Black,Top 100,Economics,3.01,3,No,1,Technology,Washington DC,Large,None,1.0,0.0,1,114264,123929,9.2
GRAD_006403,2021,21,Male,Black,Regional,Data Science,3.13,4,No,0,Consulting,Austin,Large,None,1.0,60.0,3,133855,160855,6.5
GRAD_006404,2022,22,Female,White,Top 50,Marketing,3.75,0,Yes,2,Energy,San Francisco,Large,Masters,2.0,0.0,2,131947,157041,6.8
GRAD_006405,2018,23,Female,Asian,Top 50,Engineering,2.77,3,No,3,Finance,Dallas,Medium,MD,2.0,0.0,6,112890,217273,6.7
GRAD_006406,2018,24,Male,White,Top 50,Liberal Arts,3.06,3,Yes,1,Technology,Atlanta,Fortune 500,None,0.0,40.0,6,75350,108517,7.3
GRAD_006407,2017,23,Male,White,Regional,Chemistry,3.43,2,No,2,Manufacturing,Denver,Startup,None,3.0,40.0,7,68841,118358,9.0
GRAD_006408,2022,21,Female,White,Top 50,Biology,3.44,5,No,1,Real Estate,Washington DC,Small,MD,3.0,0.0,2,107415,182210,7.8
GRAD_006409,2021,22,Male,White,Regional,Engineering,4.0,2,,0,Education,Philadelphia,Fortune 500,Masters,0.0,80.0,3,66904,90669,5.1
GRAD_006410,2018,25,Male,Other,Top 50,Business,3.36,1,No,3,Education,Los Angeles,Small,None,0.0,20.0,6,69803,84042,4.1
GRAD_006411,2016,22,Female,Asian,Regional,Engineering,3.09,0,No,0,Technology,San Francisco,Medium,MD,0.0,40.0,8,172331,411487,3.6
GRAD_006412,2022,20,Male,White,Regional,Business,3.15,4,No,3,Manufacturing,Austin,Startup,None,1.0,40.0,2,77585,88530,6.6
GRAD_006413,2019,21,Female,Asian,Regional,Business,3.69,3,,0,Energy,Austin,Medium,None,3.0,0.0,5,86104,116792,8.4
GRAD_006414,2017,21,Female,Asian,Top 100,Engineering,3.06,1,No,1,Non-profit,Miami,Large,None,2.0,,7,75939,113754,6.5
GRAD_006415,2016,23,Female,White,Top 100,Data Science,3.23,0,No,1,Energy,Austin,Fortune 500,None,1.0,0.0,8,111209,181721,4.1
GRAD_006416,2023,20,Female,White,Regional,Engineering,3.62,4,No,1,Consulting,Atlanta,Medium,None,2.0,,1,99199,105456,6.7
GRAD_006417,2016,21,Other,Asian,Top 50,Engineering,3.19,1,No,0,Technology,Austin,Small,None,0.0,0.0,8,128076,178857,7.8
GRAD_006418,2018,22,Male,White,Regional,Chemistry,3.51,1,No,2,Energy,Boston,Startup,None,4.0,20.0,6,100267,148317,6.0
GRAD_006419,2021,22,Female,Other,Regional,Psychology,2.77,0,No,0,Retail,Philadelphia,Large,Masters,0.0,0.0,3,56235,74451,6.5
GRAD_006420,2019,22,Female,White,Regional,Economics,2.95,2,,0,Government,Los Angeles,Large,MBA,2.0,0.0,5,78930,118509,8.4
GRAD_006421,2019,22,Male,White,Regional,Chemistry,3.11,1,No,1,Retail,Los Angeles,Startup,Masters,1.0,40.0,5,70641,104275,6.6
GRAD_006422,2022,22,Male,Hispanic,Top 50,Computer Science,2.8,2,No,1,Healthcare,Atlanta,Large,None,1.0,60.0,2,122463,143178,8.1
GRAD_006423,2023,21,Female,White,Top 100,Business,2.9,1,No,1,Education,Miami,Medium,None,1.0,80.0,1,55806,58553,8.5
GRAD_006424,2019,23,Female,White,Top 10,Liberal Arts,3.07,1,Yes,2,Media,Denver,Large,None,2.0,0.0,5,67727,85386,4.6
GRAD_006425,2018,21,Male,White,Regional,Computer Science,4.0,3,No,0,Energy,New York,Fortune 500,Masters,4.0,0.0,6,172546,260979,9.5
GRAD_006426,2019,22,Female,White,Regional,Data Science,3.44,1,No,1,Education,Boston,Small,MBA,2.0,40.0,5,100625,170326,7.6
GRAD_006427,2018,20,Male,White,Top 100,Business,3.59,4,No,0,Education,New York,Small,None,1.0,40.0,6,88785,135793,7.9
GRAD_006428,2019,22,Male,Asian,Regional,Data Science,3.54,4,Yes,1,Real Estate,Austin,Fortune 500,None,0.0,60.0,5,109904,145309,6.6
GRAD_006429,2018,22,Male,Hispanic,Top 100,Mathematics,2.5,4,No,0,Media,Austin,Large,None,1.0,60.0,6,88406,134134,6.9
GRAD_006430,2019,22,Female,White,Regional,Computer Science,3.34,0,No,0,Real Estate,Phoenix,Small,None,3.0,40.0,5,95688,120823,8.3
GRAD_006431,2023,21,Male,Asian,Top 50,Biology,3.12,0,No,1,Finance,Portland,Small,Masters,0.0,0.0,1,88750,105495,4.4
GRAD_006432,2018,24,Male,Other,Regional,Psychology,2.75,6,Yes,0,Retail,Miami,Large,None,0.0,60.0,6,56305,72028,6.1
GRAD_006433,2021,23,Male,White,Top 50,Engineering,3.46,1,Yes,0,Education,Phoenix,Startup,None,1.0,40.0,3,65473,76579,8.0
GRAD_006434,2019,22,Female,Asian,Regional,Marketing,2.66,1,No,2,Media,Chicago,Small,None,0.0,0.0,5,63001,78801,5.1
GRAD_006435,2021,22,Male,White,Top 50,Engineering,3.29,2,No,0,Media,Los Angeles,Fortune 500,None,,20.0,3,112336,142531,8.2
GRAD_006436,2019,21,Male,White,Top 100,Business,3.19,1,No,0,Retail,Miami,Large,MBA,2.0,100.0,5,65976,120525,7.5
GRAD_006437,2016,21,Male,White,Regional,Liberal Arts,2.99,4,No,1,Non-profit,Dallas,Startup,Masters,2.0,0.0,8,48949,79693,1.0
GRAD_006438,2022,24,Male,White,Top 100,Data Science,3.64,0,No,1,Finance,Washington DC,Fortune 500,None,2.0,0.0,2,146068,165193,8.0
GRAD_006439,2021,21,Male,Black,Regional,Engineering,3.23,0,No,0,Non-profit,Washington DC,Medium,MBA,3.0,0.0,3,65744,105818,6.0
GRAD_006440,2020,26,Male,White,Top 100,Political Science,3.38,1,No,0,Real Estate,New York,Fortune 500,None,3.0,80.0,4,87152,110597,6.5
GRAD_006441,2022,20,Other,White,Regional,Psychology,3.54,3,Yes,2,Real Estate,Portland,Large,None,6.0,20.0,2,66898,89159,4.4
GRAD_006442,2023,23,Female,White,Top 100,Engineering,3.59,1,,1,Technology,Atlanta,Large,None,4.0,0.0,1,122185,135417,7.4
GRAD_006443,2019,22,Female,White,Top 100,Psychology,3.34,1,No,0,Non-profit,Phoenix,Fortune 500,None,0.0,60.0,5,46363,54194,4.8
GRAD_006444,2018,22,Male,White,Top 100,Engineering,2.99,1,No,0,Manufacturing,New York,Large,Masters,4.0,0.0,6,138754,239915,7.7
GRAD_006445,2022,20,Male,White,Top 50,Engineering,3.27,0,Yes,0,Consulting,Portland,Startup,None,0.0,40.0,2,117567,126598,7.0
GRAD_006446,2019,20,Male,White,Top 10,Engineering,3.57,0,No,0,Healthcare,Denver,Small,None,,40.0,5,122629,168454,10.0
GRAD_006447,2016,22,Male,White,Regional,Biology,3.09,0,No,4,Manufacturing,Dallas,Small,MBA,2.0,100.0,8,51761,96696,4.7
GRAD_006448,2018,20,Female,White,Regional,Business,3.46,0,Yes,0,Energy,Chicago,Medium,None,3.0,40.0,6,82026,101686,6.2
GRAD_006449,2022,24,Male,White,Regional,Finance,3.07,1,No,1,Technology,Boston,Large,None,2.0,0.0,2,129954,152632,5.9
GRAD_006450,2021,22,Female,White,Regional,Business,3.59,1,No,2,Government,Atlanta,Small,MBA,2.0,0.0,3,71776,106866,7.3
GRAD_006451,2022,22,Male,White,Top 50,Marketing,3.27,0,No,0,Manufacturing,Atlanta,Large,MBA,3.0,0.0,2,77166,117335,6.3
GRAD_006452,2016,22,Male,White,Regional,Computer Science,2.93,0,No,3,Government,Atlanta,Fortune 500,None,0.0,0.0,8,86998,136492,8.3
GRAD_006453,2017,22,Female,Hispanic,Top 50,Psychology,4.0,1,Yes,4,Energy,Philadelphia,Large,None,2.0,40.0,7,81254,103282,6.2
GRAD_006454,2017,24,Other,White,Top 100,Economics,3.35,4,,2,Healthcare,Austin,Medium,None,3.0,60.0,7,90739,149234,4.8
GRAD_006455,2023,24,Female,White,Top 50,Computer Science,2.42,2,No,2,Education,Washington DC,Medium,None,0.0,40.0,1,91381,88284,8.5
GRAD_006456,2016,22,Male,Asian,Top 50,Computer Science,2.98,1,No,0,Consulting,Denver,Small,None,0.0,60.0,8,129127,212021,6.1
GRAD_006457,2020,23,Female,Black,Top 10,Business,3.78,4,No,0,Real Estate,New York,Small,None,2.0,0.0,4,170116,203102,4.7
GRAD_006458,2021,24,Male,White,Top 100,Computer Science,3.59,1,Yes,1,Retail,Boston,Small,None,0.0,40.0,3,88869,104908,8.7
GRAD_006459,2020,21,Female,White,Regional,Chemistry,3.73,1,No,1,Retail,Philadelphia,Medium,Masters,2.0,0.0,4,68121,95080,3.7
GRAD_006460,2021,20,Male,White,Top 100,Biology,3.18,3,No,0,Finance,Seattle,Fortune 500,None,2.0,,3,98855,117454,9.6
GRAD_006461,2019,23,Male,White,Top 10,Political Science,3.58,1,No,1,Education,Seattle,Large,MBA,0.0,60.0,5,84829,140307,5.7
GRAD_006462,2016,24,Male,White,Regional,Engineering,3.2,1,Yes,5,Consulting,Chicago,Small,Masters,4.0,20.0,8,109441,220469,5.8
GRAD_006463,2021,20,Male,Asian,Top 50,Engineering,3.42,1,No,2,Finance,New York,Small,None,4.0,60.0,3,145800,180997,6.9
GRAD_006464,2018,21,Male,White,Top 10,Communications,2.85,0,No,1,Government,New York,Small,Masters,2.0,60.0,6,102391,154718,8.3
GRAD_006465,2015,22,Female,Hispanic,Regional,Communications,3.21,1,No,1,Transportation,Austin,Small,None,9.0,0.0,9,59296,126888,7.6
GRAD_006466,2016,21,Female,White,Top 100,Data Science,2.4,1,No,0,Energy,Los Angeles,Fortune 500,MBA,2.0,0.0,8,122458,232260,4.9
GRAD_006467,2018,22,Female,Asian,Regional,Business,3.26,3,Yes,1,Manufacturing,San Francisco,Large,None,1.0,40.0,6,119996,155058,9.5
GRAD_006468,2019,20,Female,Hispanic,Regional,Marketing,3.0,2,No,2,Transportation,San Francisco,Small,Masters,1.0,20.0,5,90323,122540,6.4
